,건물주소1,건물주소2,검사유효기간(시작일자),검사유효기간(종료일자),건물명,승강기고유번호,승강기종류,승강기상태,최초설치일자,설치일자,최대정원,정격속도,운행층수
214,서울특별시 강남구 도곡로 419,(대치동),20240730,20250129,삼정빌딩,0079659,승객용,운행중,19930601,19930601,8,1,8
215,서울특별시 강남구 테헤란로104길 12,(대치동),20231108,20241107,양유실업(양유빌딩),0008764,승객용,운행중,19980212,20210913,13,1,7
216,서울특별시 강남구 학동로17길 21,(논현동),20240820,20250219,나산빌라,0067912,승객용,운행중,19941106,19941106,11,1,5
217,서울특별시 강남구 학동로6길 10,(논현동),20240501,20241031,해성빌딩,0010392,승객용,운행중,19941208,19941208,8,1,6
218,서울특별시 강남구 선릉로152길 5,(청담동),20231231,20241230,이성빌딩,0065370,승객용,운행중,19910712,20211231,4,1,5
219,서울특별시 강남구 압구정로2길 46,(신사동),20240315,20250314,강남상가아파트,0033637,승객용,운행중,19920601,20180315,11,1,9
220,서울특별시 강남구 도산대로 539,(청담동),20240909,20250908,금원빌딩,0033261,승객용,운행중,19910201,20180509,6,1,7
221,서울특별시 강남구 테헤란로 139,(역삼동),20240627,20241226,신중앙빌딩,0065557,승객용,운행중,19921005,19921005,11,1.5,11
222,서울특별시 강남구 테헤란로 139,(역삼동),20240627,20241226,신중앙빌딩,0065558,승객용,운행중,19920601,19920601,11,1.5,10
223,서울특별시 강남구 도곡로 203,(역삼동),20240318,20250317,선보빌딩,0035387,승객용,운행중,19921027,20190318,8,1,7
224,서울특별시 강남구 개포로109길 21,(개포동),20240403,20250402,대청아파트,0105387,승객용,운행중,19921015,20150213,17,1,15
225,서울특별시 강남구 개포로109길 21,(개포동),20240403,20250402,대청아파트,0105385,승객용,운행중,19921015,20150213,17,1,15
226,서울특별시 강남구 도산대로67길 19,(청담동),20231120,20241119,온즈빌딩,0007848,승객용,운행중,19920601,20201120,7,1,5
227,서울특별시 강남구 도곡로37길 16,(역삼동),20240618,20250617,동우빌딩,0057671,승객용,운행중,19910601,20210618,7,1,6
228,서울특별시 강남구 논현로85길 5-15,(역삼동),20240607,20250606,중앙빌딩,0066928,승객용,운행중,19920601,20210521,7,1,6
229,서울특별시 강남구 개포로109길 9,(개포동，대치아파트),20230731,20240730,대치2단지아파트,0014561,승객용,운행중,19920601,20200828,15,1,15
230,서울특별시 강남구 개포로109길 9,(개포동，대치아파트),20240731,20250730,대치2단지아파트,0014562,승객용,운행중,19920601,20200805,15,1,15
231,서울특별시 강남구 언주로 844,(신사동),20240622,20250621,윤당빌딩,0046531,승객용,운행중,19880601,20210622,13,1.5,8
232,서울특별시 강남구 언주로 844,(신사동),20240729,20250728,윤당빌딩,0046532,승객용,운행중,19880601,20210729,13,1.5,8
233,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009334,승객용,운행중,19851023,20181113,11,1,12
234,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009335,승객용,운행중,19851023,20180730,11,1,12
235,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009337,승객용,운행중,19851023,20181127,11,1,12
236,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009336,승객용,운행중,19851023,20180817,11,1,12
237,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067804,승객용,운행중,19861023,20181113,8,1,14
238,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009332,승객용,운행중,19851023,20181023,11,1,12
239,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0009339,승객용,운행중,19851023,20181023,11,1,12
240,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067811,승객용,운행중,19861023,20180910,8,1,14
241,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067810,승객용,운행중,19861023,20180817,8,1,14
242,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067809,승객용,운행중,19861023,20180910,8,1,14
243,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067803,승객용,운행중,19861023,20181029,8,1,14
244,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067805,승객용,운행중,19861023,20181127,8,1,14
245,서울특별시 강남구 언주로146길 18,(논현동),20230730,20240729,동현아파트,0067806,승객용,운행중,19861023,20181127,8,1,14
246,서울특별시 강남구 개포로109길 21,(개포동),20240403,20250402,대청아파트,0105474,승객용,운행중,19921015,20150317,17,1,15
247,서울특별시 강남구 개포로109길 21,(개포동),20240403,20250402,대청아파트,0105475,승객용,운행중,19921015,20150317,17,1,15
248,서울특별시 강남구 개포로109길 21,(개포동),20240403,20250402,대청아파트,0105386,승객용,운행중,19921015,20150213,17,1,15
249,서울특별시 강남구 논현로157길 14,(신사동),20240112,20250111,정안빌딩,0078269,승객용,운행중,19910601,20210112,7,1,6
250,서울특별시 강남구 논현로 406,(역삼동),20240413,20250412,요경빌딩,0009095,승객용,운행중,19920601,20210413,7,1,6
251,서울특별시 강남구 논현로79길 72,(역삼동),20240726,20250725,한국산업개발(주) 올림피아센터,0009684,승객용,운행중,19880601,20180726,15,1.5,13
252,서울특별시 강남구 압구정로48길 35,(신사동),20230607,20240606,투구빌딩,0009775,승객용,운행중,19910601,20230607,7,1,4
253,서울특별시 강남구 언주로 645,(논현동),20240125,20250124,승석빌딩,0008861,승객용,운행중,19910601,20180125,8,1,7
254,서울특별시 강남구 도산대로 128,(논현동),20230918,20240917,국민연금 강남사옥,0010107,장애인용,운행중,19880601,20200921,15,1.75,13
255,서울특별시 강남구 도산대로 128,(논현동),20230918,20240917,국민연금 강남사옥,0010109,장애인용,운행중,19880601,20201022,13,1.75,13
256,서울특별시 강남구 도산대로 128,(논현동),20230918,20240917,국민연금 강남사옥,0010108,장애인용,운행중,19880601,20201022,13,1.75,13
257,서울특별시 강남구 강남대로140길 6,(논현동),20240805,20250804,광윤빌딩,0033424,승객용,운행중,19900601,20210805,6,1,7
258,서울특별시 강남구 영동대로75길 9,(대치동),20240520,20250519,수암빌딩,0067935,승객용,운행중,19891201,20210520,7,1,7
259,서울특별시 강남구 학동로24길 10,(논현동),20240330,20240929,세왕빌딩,0075649,승객용,운행중,19920601,19920601,13,1,8
261,서울특별시 강남구 삼성로112길 7,(삼성동),20240610,20241209,영빌딩,0087980,승객용,운행중,19900601,19900601,8,1,6
262,서울특별시 강남구 테헤란로87길 57,(삼성동),20240514,20250513,감령빌딩,0075335,승객용,운행중,19920601,20200514,10,1,8
263,서울특별시 강남구 논현로28길 53,(도곡동),20240322,20250321,대하빌딩,0057408,승객용,운행중,19890601,20210303,6,1,6
264,서울특별시 강남구 도산대로34길 11,(논현동),20240703,20250102,지상빌딩,0011096,승객용,운행중,19910501,19910501,8,1,7
265,서울특별시 강남구 개포로22길 6,(개포동),20240910,20250909,광혜빌딩,0077831,승객용,운행중,19921202,20210512,7,1,5
266,서울특별시 강남구 양재천로 191,(도곡동),20230630,20240629,동화빌딩,0033679,승객용,운행중,19920601,20150316,8,1,7
267,서울특별시 강남구 논현로28길 5,(도곡동),20240728,20250727,축복빌딩,0076786,승객용,운행중,19910601,20200728,7,1,6
268,서울특별시 강남구 선릉로 515,(역삼동),20240715,20250714,동인빌딩,0075485,승객용,운행중,19920401,20200715,10,1,7
269,서울특별시 강남구 논현로111길 23,(논현동),20231020,20241019,ST빌딩,0007742,승객용,운행중,19900601,20201020,13,1,7
270,서울특별시 강남구 논현로71길 21,(역삼동),20240523,20250522,JS빌딩,0076656,승객용,운행중,19910601,20210128,6,1,5
271,서울특별시 강남구 역삼로 453,(대치동),20240416,20241015,삼익빌딩,0065508,승객용,운행중,19910601,19910601,9,1,8
272,서울특별시 강남구 강남대로 570,(논현동),20240304,20250303,선양빌딩,0033083,승객용,운행중,19910920,20210304,8,1,5
273,서울특별시 강남구 삼성로 555,(삼성동),20240414,20250413,알앤텍빌딩,0107535,승객용,운행중,19900601,20150406,9,1,8
274,서울특별시 강남구 논현로 839,(신사동),20230724,20240723,서원식스,0010781,장애인용,운행중,19890601,20190724,15,1.5,8
275,서울특별시 강남구 논현로145길 20,(논현동),20240530,20241129,논현빌라,0075140,승객용,운행중,19971030,19971030,8,1,6
276,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107416,승객용,운행중,19971128,20140616,20,3.5,12
277,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107417,승객용,운행중,19971128,20140425,20,3.5,18
278,서울특별시 강남구 광평로 280,(수서동),20240802,20250201,로즈데일빌딩,0077304,승객용,운행중,19971113,19971113,17,2.5,17
279,서울특별시 강남구 봉은사로 135,(논현동),20240307,20240906,현대약품(주),0007840,승객용,운행중,19820601,19820601,15,1,11
280,서울특별시 강남구 압구정로 165,(압구정동),20240528,20250527,현대백화점 본점,0079204,전망용,운행중,19850601,19990611,24,1.5,10
281,서울특별시 강남구 테헤란로 212,(역삼동),20231019,20241018,케이원제23호역삼위탁관리부동산투자회사,0110633,승객용,운행중,19970623,20141023,20,3.5,21
282,서울특별시 강남구 영동대로96길 26,(삼성동),20240104,20250103,하나은행 삼성동별관,0010851,장애인용,운행중,19950601,20161129,17,1.75,12
283,서울특별시 강남구 도산대로83길 36,(청담동),20240214,20250213,청담동현대빌라트,0065689,장애인용,운행중,19980924,20150630,15,1,9
284,서울특별시 강남구 압구정로10길 24,(신사동),20240520,20241119,보성빌딩,0067828,승객용,운행중,19981022,19981022,9,1,5
285,서울특별시 강남구 봉은사로 129-1,(논현동),20240511,20241110,751빌딩,0075049,승객용,운행중,19961010,19961010,15,1.5,13
286,서울특별시 강남구 봉은사로 129-1,(논현동),20240521,20241120,751빌딩,0075050,승객용,운행중,19961010,19961010,15,1.5,10
287,서울특별시 강남구 논현로64길 18,(역삼동),20230816,20240815,경풍빌딩,0046886,승객용,운행중,19900321,20110817,10,1,9
288,서울특별시 강남구 학동로 343,(논현동),20230905,20240904,더피나클강남,0066044,승객용,운행중,20110905,20110905,20,3.5,20
289,서울특별시 강남구 학동로 343,(논현동),20230905,20240904,더피나클강남,0066045,승객용,운행중,20110905,20110905,20,3.5,20
290,서울특별시 강남구 학동로 343,(논현동),20230905,20240904,더피나클강남,0066042,승객용,운행중,20110905,20110905,20,3.5,20
291,서울특별시 강남구 학동로 343,(논현동),20230905,20240904,더피나클강남,0066043,승객용,운행중,20110905,20110905,20,3.5,20
292,서울특별시 강남구 학동로 343,(논현동),20230905,20240904,더피나클강남,0066046,장애인용,운행중,20110905,20110905,20,3.5,26
293,서울특별시 강남구 도곡로 603,(대치동),20230830,20240829,대치동카일룸,0046692,소방구조/장애인용,운행중,20110401,20110401,15,2,20
294,서울특별시 강남구 강남대로84길 23,(역삼동),20231124,20241123,한라클래식주식회사,0075942,승객용,운행중,19990706,20121120,17,1.75,23
295,서울특별시 강남구 개포로109길 5,(개포동),20231207,20241206,SH공사대치1단지아파트,0077112,승객용,운행중,19910601,20111220,17,1.5,15
296,서울특별시 강남구 남부순환로365길 5,(도곡동),20240326,20250325,중명하니빌아파트,0034052,승객용,운행중,19970312,20110308,17,1,10
297,서울특별시 강남구 영동대로96길 34,(삼성동),20240410,20250409,대윤빌딩,0035673,승객용,운행중,19900601,20110411,15,1.5,11
298,서울특별시 강남구 테헤란로92길 11,(대치동),20240115,20250114,지현빌딩,0034030,장애인용,운행중,20110304,20110304,13,1,5
299,서울특별시 강남구 도곡로7길 28,(역삼동),20240528,20250527,우정빌딩,0046910,승객용,운행중,19920601,20110830,11,1,8
300,서울특별시 강남구 삼성로 564,(삼성동),20240908,20250907,봉산집,0067137,승객용,운행중,20110908,20110908,13,1,3
301,서울특별시 강남구 개포로15길 32-8,(개포동),20240910,20250909,개포현대6차아파트,0034841,승객용,운행중,19931104,20230628,13,1,9
302,서울특별시 강남구 테헤란로5길 24,(역삼동),20240201,20240731,장연빌딩,0033866,장애인용,운행중,19980211,19980211,17,1,8
303,서울특별시 강남구 논현로 70,(개포동),20240813,20250812,동성빌딩,0078346,승객용,운행중,19930601,20210813,7,1,7
304,서울특별시 강남구 테헤란로7길 7,(역삼동),20240528,20250527,뜨레,0065075,승객용,운행중,19910601,20100723,8,1.75,15
305,서울특별시 강남구 도산대로6길 15,(논현동),20240118,20250117,평화빌딩,0012231,승객용,운행중,19980428,20210118,6,1,5
306,서울특별시 강남구 도곡로27길 47,(역삼동),20240630,20250629,백산빌딩,0035549,승객용,운행중,19980430,20210630,7,1,5
307,서울특별시 강남구 언주로 118,(도곡동),20240627,20250626,우성캐릭터199상가오피스텔,0014371,승객용,운행중,19980615,20220627,15,3,28
308,서울특별시 강남구 봉은사로18길 4,(역삼동),20240502,20250501,영우빌딩,0034372,승객용,운행중,19910601,20190502,8,1,8
309,서울특별시 강남구 논현로 100,(개포동),20240410,20250409,(재)기독교한국침례회,0057438,승객용,운행중,19900601,20200410,9,1,6
310,서울특별시 강남구 논현로 831,(신사동),20240608,20250607,네오스빌딩,0046859,장애인용,운행중,19930601,20200608,12,1,9
