,address1,address2,applcBeDt,applcEnDt,buldNm,elevatorNo,elvtrAsignNo,elvtrDetailForm,elvtrDiv,elvtrForm,elvtrKindNm,elvtrSttsNm,frstInstallationDe,inspctInsttNm,installationDe,installationPlace,liveLoad,mnfcturcpnynm,ratedCap,ratedSpeed,shuttleFloorCnt,sido,sigungu
8354,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107398,28,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140402,서울강남지사,20140402,113-1,1000,현대엘리베이터(주),15,1.5,14,서울,강남구
8355,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107374,4,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140326,서울강남지사,20140326,102-1,1000,현대엘리베이터(주),15,1.75,17,서울,강남구
8356,서울특별시 강남구 논현로 144,(도곡동),20240414,20260413,블루래빗빌딩,0072905,2,VVVF,엘리베이터,권상식,자동차용,운행중,20140319,서울강남지사,20140319,1-2,3000,(주)롯데기공,0.5,3,서울,강남구,
8357,서울특별시 강남구 언주로87길 44,(역삼동),20240413,20250412,상우빌딩,0009611,1,VVVF,엘리베이터,권상식,승객용,운행중,19920320,서울강남지사,20210413,1-1,450,현대엘리베이터(주),6,1,5,서울,강남구
8358,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107420,7,VVVF,엘리베이터,권상식,소방구조용,운행중,19971128,서울강남지사,20140305,1-7,900,한국미쓰비시엘리베이터(주)(서울),13,1.75,30,서울,강남구
8359,서울특별시 강남구 영동대로128길 55,(삼성동),20240207,20250206,다우림 하우스,0007493,1,VVVF,엘리베이터,권상식,장애인용,운행중,20060207,서울강남지사,20060207,1-1,750,한국미쓰비시엘리베이터(주)(인천),11,1,6,서울,강남구
8360,서울특별시 강남구 강남대로 328,(역삼동),20240327,20250326,강남역쉐르빌,0072647,1,VVVF,엘리베이터,권상식,승객용,운행중,20140327,서울강남지사,20140327,1-1,1150,티케이엘리베이터코리아(주),17,2,25,서울,강남구
8361,서울특별시 강남구 언주로 854,(신사동),20240314,20250313,서우홀딩스,0077676,1,VVVF,엘리베이터,권상식,승객용,운행중,19900601,서울강남지사,20090324,1-1,1000,오티스엘리베이터(유)창원공장,15,1,8,서울,강남구
8362,서울특별시 강남구 봉은사로111길 5,(삼성동),20240221,20250220,(주)씨에이치엠,0089698,1,VVVF,엘리베이터,권상식,장애인용,운행중,20140221,서울강남지사,20140221,1-1,1000,오티스엘리베이터(유)창원공장,15,1,7,서울,강남구
8363,서울특별시 강남구 삼성로 434,(대치동),20240311,20250310,(주)익성,0009224,2,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20101210,서울강남지사,20101210,1-2,900,현대엘리베이터(주),13,1.75,18,서울,강남구
8364,서울특별시 강남구 테헤란로 지하 538,(삼성동),20240113,20250112,서울교통공사2호선삼성역,0007843,2,VVVF,엘리베이터,권상식,장애인용,운행중,20050113,서울강남지사,20050113,1번출구 앞,1000,동산엘리베이터(주),15,0.75,2,서울,강남구
8365,서울특별시 강남구 테헤란로 101,(역삼동),20240304,20250303,강남이즈타워,0009271,2,VVVF,엘리베이터,권상식,장애인용,운행중,20041007,서울강남지사,20041007,1-2,1000,티케이엘리베이터코리아(주),15,1.5,18,서울,강남구
8366,서울특별시 강남구 자곡로 180,(자곡동),20240204,20250203,강남유탑유블레스,0089639,2,VVVF,엘리베이터,권상식,승객용,운행중,20140220,서울강남지사,20140220,B-2,1000,티케이엘리베이터코리아(주),15,1.75,14,서울,강남구
8367,서울특별시 강남구 자곡로 180,(자곡동),20240204,20250203,강남유탑유블레스,0089645,4,VVVF,엘리베이터,권상식,승객용,운행중,20140204,서울강남지사,20140204,A-1,1000,티케이엘리베이터코리아(주),15,1.75,14,서울,강남구
8368,서울특별시 강남구 삼성로 150,(대치동),20240124,20250123,미도아파트,0010035,35,VVVF,엘리베이터,권상식,승객용,운행중,19850601,서울강남지사,20070714,111-3,550,현대엘리베이터(주),8,1,14,서울,강남구
8369,서울특별시 강남구 선릉로190길 90,(청담동),20240729,20250128,청담씨티2차아파트,0008930,1,VVVF,엘리베이터,권상식,전망용,운행중,19920601,서울강남지사,19920601,201-1,1150,티케이엘리베이터코리아(주),17,1,11,서울,강남구
8370,서울특별시 강남구 강남대로 502,(논현동),20240118,20250117,서희타워,0101448,1,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20130117,1-1,750,오티스엘리베이터(유)창원공장,11,1,8,서울,강남구
8371,서울특별시 강남구 일원로 81,(일원동),20231017,20241016,삼성의료원양성자센터,0089648,3,VVVF,엘리베이터,권상식,장애인용,운행중,20140206,서울강남지사,20140206,1-3,1250,티케이엘리베이터코리아(주),19,2,8,서울,강남구
8372,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107375,5,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140324,서울강남지사,20140324,102-2,1000,현대엘리베이터(주),15,1.75,16,서울,강남구
8373,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107377,7,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140324,서울강남지사,20140324,103-2,1000,현대엘리베이터(주),15,1.75,16,서울,강남구
8374,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107378,9,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140326,서울강남지사,20140326,104-2,1000,현대엘리베이터(주),15,1.75,15,서울,강남구
8375,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107383,12,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140326,서울강남지사,20140326,106-1,1000,현대엘리베이터(주),15,1.5,13,서울,강남구
8376,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107382,13,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140326,서울강남지사,20140326,106-2,1000,현대엘리베이터(주),15,1.5,14,서울,강남구
8377,서울특별시 강남구 테헤란로 152,(역삼동),20240720,20250719,강남파이낸스센터(주),0079604,4,VVVF,엘리베이터,권상식,승객용,운행중,20000221,서울강남지사,20000221,1-4,1600,현대엘리베이터(주),21,2,9,서울,강남구
8378,서울특별시 강남구 강남대로48길 4,(도곡동),20240214,20250213,한스빌딩,0009540,1,VVVF,엘리베이터,권상식,승객용,운행중,20040625,서울강남지사,20040625,1-1,750,오티스엘리베이터(유)창원공장,11,1,7,서울,강남구
8379,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107390,20,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140324,서울강남지사,20140324,109-1,1000,현대엘리베이터(주),15,1.75,17,서울,강남구
8380,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240624,20250623,강남데시앙포레아파트,0107380,11,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140324,서울강남지사,20140324,105-2,1000,현대엘리베이터(주),15,1.75,16,서울,강남구
8381,서울특별시 강남구 삼성로 150,(대치동),20240125,20250124,미도아파트,0010055,55,VVVF,엘리베이터,권상식,승객용,운행중,19850601,서울강남지사,20070904,207-2,550,현대엘리베이터(주),8,1,14,서울,강남구
8382,서울특별시 강남구 삼성로 212,(대치동),20240308,20240907,은마APT,0036045,18,VVVF,엘리베이터,권상식,승객용,운행중,19791001,서울강남지사,19791001,13-1,1150,엘지산전(주) 창원공장,17,1,14,서울,강남구
8383,서울특별시 강남구 강남대로 328,(역삼동),20240327,20250326,강남역쉐르빌,0072648,2,VVVF,엘리베이터,권상식,장애인용,운행중,20140327,서울강남지사,20140327,1-2,1150,티케이엘리베이터코리아(주),17,2,25,서울,강남구
8384,서울특별시 강남구 언주로122길 25,(논현동),20240216,20250215,논현두산위브2단지,0009141,1,VVVF,엘리베이터,권상식,장애인용,운행중,20040216,서울강남지사,20040216,201-1,1000,티케이엘리베이터코리아(주),15,1,16,서울,강남구
8385,서울특별시 강남구 언주로30길 26,(도곡동),20240608,20250607,삼성생명도곡3사옥,0079648,8,VVVF,엘리베이터,권상식,승객용,운행중,20040311,서울강남지사,20040311,스포츠동-8,1150,한국미쓰비시엘리베이터(주)(서울),17,1,2,서울,강남구
8386,서울특별시 강남구 삼성로 150,(대치동),20240123,20250122,미도아파트,0010023,23,VVVF,엘리베이터,권상식,승객용,운행중,19850601,서울강남지사,20070820,108-3,550,현대엘리베이터(주),8,1,14,서울,강남구
8387,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107391,21,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140324,서울강남지사,20140324,109-2,1000,현대엘리베이터(주),15,1.75,16,서울,강남구
8388,서울특별시 강남구 언주로30길 26,(도곡동),20240331,20250330,타워팰리스3차,0087375,5,VVVF,엘리베이터,권상식,승객용,운행중,20030531,서울강남지사,20030531,1-5,1150,한국미쓰비시엘리베이터(주)(서울),17,4,17,서울,강남구
8389,서울특별시 강남구 강남대로 642,(신사동),20240507,20241106,송천빌딩,0009177,1,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,19930601,1-1,750,엘지산전(주) 창원공장,11,1,6,서울,강남구
8390,서울특별시 강남구 논현로 52,(개포동),20240619,20250618,남현빌딩,0012327,1,VVVF,엘리베이터,권상식,승객용,운행중,19960212,서울강남지사,20200619,1-1,750,현대엘리베이터(주),10,1,6,서울,강남구
8391,서울특별시 강남구 압구정로2길 15,(신사동),20240428,20250427,신사아이빌,0009736,1,VVVF,엘리베이터,권상식,장애인용,운행중,20060314,서울강남지사,20060314,1-1,1000,현대엘리베이터(주),15,1,8,서울,강남구
8392,서울특별시 강남구 영동대로 513,(삼성동),20240504,20250503,트레이드타워,0067252,19,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20180510,고층부-5,1350,티케이엘리베이터코리아(주),20,6,18,서울,강남구
8393,서울특별시 강남구 강남대로158길 34-2,(신사동),20240520,20250519,신사동518-18공동주택,0089666,1,VVVF,엘리베이터,권상식,승객용,운행중,20140213,서울강남지사,20140213,1-1,300,세계이엠티(주),4,0.75,5,서울,강남구
8394,서울특별시 강남구 테헤란로33길 13-3,(역삼동),20240228,20250227,EMC타워,0089669,1,VVVF,엘리베이터,권상식,장애인용,운행중,20140228,서울강남지사,20140228,1-1,1000,티케이엘리베이터코리아(주),15,1.5,11,서울,강남구
8395,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240625,20250624,강남데시앙포레아파트,0107386,16,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140307,서울강남지사,20140307,107-2,1000,현대엘리베이터(주),15,1.5,12,서울,강남구
8396,서울특별시 강남구 테헤란로 145,(역삼동),20240328,20250327,우신빌딩,0034515,3,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20010316,서울강남지사,20230721,1-3,1200,현대엘리베이터(주),16,2,24,서울,강남구
8397,서울특별시 강남구 봉은사로 418,(삼성동),20230803,20240802,HS빌딩,0009382,2,VVVF,엘리베이터,권상식,승객용,운행중,19930226,서울강남지사,20210803,1-2,1000,현대엘리베이터(주),13,1.5,10,서울,강남구
8398,서울특별시 강남구 테헤란로 517,(삼성동),20240221,20250220,현대백화점(무역센터점),0078531,72,VVVF,엘리베이터,권상식,승객용,운행중,20120507,서울강남지사,20120507,EL-2,1800,현대엘리베이터(주),27,2,15,서울,강남구
8399,서울특별시 강남구 학동로87길 7,(청담동),20240308,20250307,청담현대아파트,0034478,4,VVVF,엘리베이터,권상식,승객용,운행중,19830601,서울강남지사,20070319,102-2,700,현대엘리베이터(주),10,1,10,서울,강남구
8400,서울특별시 강남구 테헤란로 411,(삼성동),20240503,20250502,성담빌딩,0035617,4,VVVF,엘리베이터,권상식,소방구조용,운행중,19910601,서울강남지사,20080507,1-4,550,오티스엘리베이터(유)창원공장,8,1.75,22,서울,강남구
8401,서울특별시 강남구 선릉로 206,(대치동),20231108,20241107,대치동부센트레빌,0100540,12,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20040630,서울강남지사,20040630,104-3,1000,후지테크코리아(주),15,2,28,서울,강남구
8402,서울특별시 강남구 논현로 726,(논현동),20240411,20250410,와이비(YB)빌딩,0014106,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20220411,1-1,750,오티스엘리베이터(유)서울,10,1,6,서울,강남구
8403,서울특별시 강남구 언주로107길 29,(역삼동),20240321,20240920,유산빌딩,0100218,1,VVVF,엘리베이터,권상식,승객용,운행중,19960925,서울강남지사,19960925,1-1,550,엘지산전(주) 창원공장,7,1,6,서울,강남구
8404,서울특별시 강남구 역삼로 314,(역삼동),20240715,20250714,역삼동개나리푸르지오APT,0046287,7,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20050923,서울강남지사,20050923,304,1000,한국미쓰비시엘리베이터(주)(인천),15,1.5,18,서울,강남구
8405,서울특별시 강남구 학동로 165,(논현동),20240813,20250812,마일스디오빌,0014344,3,VVVF,엘리베이터,권상식,소방구조용,운행중,20041019,서울강남지사,20240813,1-3,1000,한국미쓰비시엘리베이터(주)(서울),13,1.75,19,서울,강남구
8406,서울특별시 강남구 테헤란로68길 13,(대치동),20240405,20250404,이지디빌딩,0035437,1,VVVF,엘리베이터,권상식,장애인용,운행중,20060405,서울강남지사,20060405,1-1,1000,오티스엘리베이터(유)창원공장,15,1.5,8,서울,강남구
8407,서울특별시 강남구 테헤란로20길 19,(역삼동),20240727,20250726,LG역삼에클라트,0045415,4,VVVF,엘리베이터,권상식,장애인용,운행중,20040727,서울강남지사,20040727,1-4,1150,오티스엘리베이터(유)창원공장,17,1.5,16,서울,강남구
8408,서울특별시 강남구 언주로 651,(논현동),20240421,20250420,한국우편사업진흥원,0012214,2,VVVF,엘리베이터,권상식,승객용,운행중,19840125,서울강남지사,20060511,1-2,750,티케이엘리베이터코리아(주),11,1,8,서울,강남구
8409,서울특별시 강남구 선릉로91길 10,(역삼동),20240215,20250214,토탈스위스코리아,0101411,1,VVVF,엘리베이터,권상식,장애인용,운행중,19960409,서울강남지사,20190215,1-1,1150,현대엘리베이터(주),17,1,9,서울,강남구
8410,서울특별시 강남구 논현로 853,(신사동),20240705,20250704,클리닉나인,0013351,1,VVVF,엘리베이터,권상식,전망용,운행중,20000510,서울강남지사,20000510,1-1,750,오티스엘리베이터(유)창원공장,11,1,7,서울,강남구
8411,서울특별시 강남구 봉은사로 514,(삼성동),20231112,20241111,포스코타워 삼성,0101176,2,VVVF,엘리베이터,권상식,소방구조용,운행중,19980827,서울강남지사,20171205,1-2,1000,현대엘리베이터(주),15,1.75,15,서울,강남구
8412,서울특별시 강남구 강남대로62길 18,(역삼동),20231019,20241018,맥산빌딩,0046155,1,VVVF,엘리베이터,권상식,승객용,운행중,19940601,서울강남지사,20201019,1-1,550,오티스엘리베이터(유)서울,7,1,7,서울,강남구
8413,서울특별시 강남구 논현로 213,(도곡동),20230801,20240731,역삼럭키APT,0088035,4,VVVF,엘리베이터,권상식,승객용,운행중,19930601,서울강남지사,20120927,102-2,550,현대엘리베이터(주),8,1,15,서울,강남구
8414,서울특별시 강남구 테헤란로 306,(역삼동),20230926,20240925,(주)카이트제삼호위탁관리부동산,0012557,4,VVVF,엘리베이터,권상식,승객용,운행중,19990512,서울강남지사,19990512,1-4,1150,오티스엘리베이터(유)서울,17,3,20,서울,강남구
8415,서울특별시 강남구 학동로 445,(청담동),20230917,20240916,우리들병원,0071187,1,VVVF,엘리베이터,권상식,병원용,운행중,19990814,서울강남지사,19990814,1-1,750,엘지산전(주) 창원공장,11,1,16,서울,강남구
8416,서울특별시 강남구 언주로30길 57,(도곡동),20231107,20241106,타워팰리스2차 (생활지원센터),0071546,6,VVVF,엘리베이터,권상식,승객용,운행중,20020315,서울강남지사,20020315,EN-6,1600,오티스엘리베이터(유)창원공장,24,4,32,서울,강남구
8417,서울특별시 강남구 양재대로55길 31,(일원동),20240309,20250308,동성빌딩,0079813,1,VVVF,엘리베이터,권상식,승객용,운행중,19901029,서울강남지사,20210309,1-1,550,오티스엘리베이터(유)서울,7,1,7,서울,강남구
8418,서울특별시 강남구 봉은사로49길 42-1,(논현동),20240201,20250131,더블베이H,0079369,1,VVVF,엘리베이터,권상식,승객용,운행중,20130201,서울강남지사,20130201,1-1,900,오티스엘리베이터(유)서울,13,1,5,서울,강남구
8419,서울특별시 강남구 테헤란로52길 16,"(역삼동, 테헤란IPARK)",20231001,20240930,테헤란 I-PARK,0072323,1,VVVF,엘리베이터,권상식,승객용,운행중,20131001,서울강남지사,20131001,101-1,1000,현대엘리베이터(주),15,1.5,12,서울,강남구
8420,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072721,1,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20131231,서울강남지사,20131231,201-1,1000,현대엘리베이터(주),15,1.5,18,서울,강남구
8421,서울특별시 강남구 학동로68길 29,(삼성동),20240123,20250122,삼성동힐스테이트1단지,0100376,15,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20080310,서울강남지사,20080310,110-2,1000,현대엘리베이터(주),15,1.75,24,서울,강남구
8422,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107397,27,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140402,서울강남지사,20140402,112-2,1000,현대엘리베이터(주),15,1.75,15,서울,강남구
8423,서울특별시 강남구 영동대로128길 5,(삼성동),20240325,20240924,삼성청구아파트,0008446,2,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,101-2,550,엘지산전(주) 창원공장,8,1,15,서울,강남구
8424,서울특별시 강남구 영동대로128길 5,(삼성동),20240325,20240924,삼성청구아파트,0008447,3,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,19910601,102-1,550,엘지산전(주) 창원공장,8,1,13,서울,강남구
8425,서울특별시 강남구 언주로30길 26,(도곡동),20240203,20250202,타워팰리스3차,0087389,19,VVVF,엘리베이터,권상식,승객용,운행중,20040115,서울강남지사,20040115,1-19,1150,한국미쓰비시엘리베이터(주)(서울),17,2,15,서울,강남구
8426,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107389,19,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140328,서울강남지사,20140328,108-3,1000,현대엘리베이터(주),15,1.5,14,서울,강남구
8427,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107392,22,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140328,서울강남지사,20140328,110-1,1000,현대엘리베이터(주),15,1.75,17,서울,강남구
8428,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107393,23,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140328,서울강남지사,20140328,110-2,1000,현대엘리베이터(주),15,1.75,16,서울,강남구
8429,서울특별시 강남구 언주로30길 26,(도곡동),20240225,20250224,타워팰리스3차,0087380,10,VVVF,엘리베이터,권상식,승객용,운행중,20040225,서울강남지사,20040225,1-10,1150,한국미쓰비시엘리베이터(주)(서울),17,3.5,40,서울,강남구
8430,서울특별시 강남구 영동대로 513,(삼성동),20240207,20250206,트레이드타워,0067243,10,VVVF,엘리베이터,권상식,승객용,운행중,19880601,서울강남지사,20170224,중층부-4,1500,티케이엘리베이터코리아(주),23,6,22,서울,강남구
8431,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072731,11,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20140205,서울강남지사,20140205,205-3,1000,현대엘리베이터(주),15,1.5,13,서울,강남구
8432,서울특별시 강남구 테헤란로 325,(역삼동),20240814,20250813,어반벤치빌딩,0072507,3,VVVF,엘리베이터,권상식,장애인용,운행중,20130814,서울강남지사,20130814,1-3,1350,한국미쓰비시엘리베이터(주)(서울),20,2.5,23,서울,강남구
8433,서울특별시 강남구 언주로30길 26,(도곡동),20240608,20250607,삼성생명도곡3사옥,0079644,4,VVVF,엘리베이터,권상식,승객용,운행중,20031110,서울강남지사,20031110,스포츠동-4,1000,한국미쓰비시엘리베이터(주)(서울),15,2.5,8,서울,강남구
8434,서울특별시 강남구 개포로109길 21,(개포동),20240403,20250402,대청아파트,0105476,5,VVVF,엘리베이터,권상식,승객용,운행중,19921015,서울강남지사,20150317,305동,1150,현대엘리베이터(주),17,1,15,서울,강남구
8435,서울특별시 강남구 선릉로 120,(대치동),20240428,20250427,"개포1,2차우성APT",0035318,34,VVVF,엘리베이터,권상식,승객용,운행중,19841215,서울강남지사,20070515,14-1,550,현대엘리베이터(주),8,1.5,15,서울,강남구
8436,서울특별시 강남구 압구정로20길 6,(신사동),20240511,20250510,한스빌딩,0034557,1,VVVF,엘리베이터,권상식,승객용,운행중,19910601,서울강남지사,20200511,1-1,550,현대엘리베이터(주),7,1,4,서울,강남구
8437,서울특별시 강남구 삼성로 150,(대치동),20240122,20250121,미도아파트,0010012,12,VVVF,엘리베이터,권상식,승객용,운행중,19850601,서울강남지사,20070323,105-4,550,현대엘리베이터(주),8,1,14,서울,강남구
8438,서울특별시 강남구 언주로152길 14,(신사동),20240125,20250124,로데오빌딩,0008551,1,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20070124,1-1,450,후지테크코리아(주),6,1,6,서울,강남구
8439,서울특별시 강남구 언주로30길 26,(도곡동),20240225,20250224,타워팰리스3차,0087374,4,VVVF,엘리베이터,권상식,장애인용,운행중,20030531,서울강남지사,20030531,1-4,1150,한국미쓰비시엘리베이터(주)(서울),17,4,17,서울,강남구
8440,서울특별시 강남구 테헤란로 409,(삼성동),20240602,20250601,동신빌딩,0009747,2,VVVF,엘리베이터,권상식,승객용,운행중,19950601,서울강남지사,20200731,1-2,1000,티케이엘리베이터코리아(주),15,2.5,17,서울,강남구
8441,서울특별시 강남구 선릉로157길 29,(신사동),20240405,20241004,다목빌딩,0034749,1,VVVF,엘리베이터,권상식,승객용,운행중,19990223,서울강남지사,19990223,1-1,550,엘지산전(주) 창원공장,8,1,5,서울,강남구
8442,서울특별시 강남구 테헤란로78길 14-6,(대치동),20240305,20250304,동성빌딩,0034047,1,VVVF,엘리베이터,권상식,장애인용,운행중,20040305,서울강남지사,20040305,1-1,1000,오티스엘리베이터(유)창원공장,15,1,9,서울,강남구
8443,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240625,20250624,강남데시앙포레아파트,0107387,17,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140328,서울강남지사,20140328,108-1,1000,현대엘리베이터(주),15,1.5,14,서울,강남구
8444,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107388,18,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140328,서울강남지사,20140328,108-2,1000,현대엘리베이터(주),15,1.75,15,서울,강남구
8445,서울특별시 강남구 광평로34길 55,(수서동，강남데시앙포레아파트),20240626,20250625,강남데시앙포레아파트,0107401,31,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20140402,서울강남지사,20140402,114-2,1000,현대엘리베이터(주),15,1.5,14,서울,강남구
8446,서울특별시 강남구 도곡로7길 23,(역삼동),20240305,20250304,열성카이스아파트,0009930,1,VVVF,엘리베이터,권상식,장애인용,운행중,20020308,서울강남지사,20020308,1-1,1000,티케이엘리베이터코리아(주),15,1,11,서울,강남구
8447,서울특별시 강남구 선릉로 514,(삼성동),20231228,20241227,성원타워,0011092,6,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20190404,1-6,1150,현대엘리베이터(주),17,3,16,서울,강남구
8448,서울특별시 강남구 삼성로 212,(대치동),20240306,20240905,은마APT,0036044,17,VVVF,엘리베이터,권상식,승객용,운행중,19791001,서울강남지사,19791001,12-1,1150,엘지산전(주) 창원공장,17,1,14,서울,강남구
8449,서울특별시 강남구 선릉로141길 18-7,(논현동),20240310,20250309,백년빌딩,0009530,1,VVVF,엘리베이터,권상식,승객용,운행중,20090310,서울강남지사,20090310,1-1,550,오티스엘리베이터(유)창원공장,8,1,6,서울,강남구
8450,서울특별시 강남구 영동대로 220,(대치동),20240407,20241006,대치쌍용2차아파트,0009256,9,VVVF,엘리베이터,권상식,승객용,운행중,19831130,서울강남지사,19831130,9-1,550,신영엘리베이터(주)-취소,8,1,14,서울,강남구
8451,서울특별시 강남구 광평로51길 27,(수서동),20240621,20250620,수서삼익아파트,0078069,1,VVVF,엘리베이터,권상식,승객용,운행중,19921015,서울강남지사,20220621,401-1,750,오티스엘리베이터(유)서울,10,1.5,15,서울,강남구
8452,서울특별시 강남구 영동대로 511,(삼성동),20240117,20250116,무역센터컨벤션,0067220,9,VVVF,엘리베이터,권상식,장애인용,운행중,20000209,서울강남지사,20190117,컨벤션-09,1600,현대엘리베이터(주),24,1.75,5,서울,강남구
8453,서울특별시 강남구 헌릉로569길 25,(세곡동),20240421,20250420,유찬빌딩,0072740,1,VVVF,엘리베이터,권상식,장애인용,운행중,20140106,서울강남지사,20140106,1-1,900,현대엘리베이터(주),13,1,5,서울,강남구
8454,서울특별시 강남구 테헤란로 142,(역삼동),20240323,20240922,아크플레이스,0101476,6,VVVF,엘리베이터,권상식,승객용,운행중,19980112,서울강남지사,19980112,1-6,1350,티케이엘리베이터코리아(주),20,5,13,서울,강남구
8455,서울특별시 강남구 도곡로93길 12,(대치동),20240217,20250216,래미안대치하이스턴,0072730,10,VVVF,엘리베이터,권상식,소방구조/장애인용,운행중,20140205,서울강남지사,20140205,205-2,1000,현대엘리베이터(주),15,1.5,15,서울,강남구
8456,서울특별시 강남구 테헤란로1길 17,(역삼동),20230827,20240826,역삼동상우빌딩,0087674,1,VVVF,엘리베이터,권상식,승객용,운행중,19900507,서울강남지사,20030609,1-1,630,티케이엘리베이터코리아(주),8,1,7,서울,강남구
8457,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107419,6,VVVF,엘리베이터,권상식,승객용,운행중,19971128,서울강남지사,20140305,1-6,1350,한국미쓰비시엘리베이터(주)(서울),20,3.5,18,서울,강남구
8458,서울특별시 강남구 개포로109길 9,(개포동，대치아파트),20240731,20250730,대치2단지아파트,0014574,14,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20201028,219-2,1150,현대엘리베이터(주),15,1,15,서울,강남구
8459,서울특별시 강남구 남부순환로 2803,(도곡동),20240510,20250509,도곡삼성래미안아파트,0011128,8,VVVF,엘리베이터,권상식,소방구조/장애/승객화물,운행중,20010711,서울강남지사,20010711,105-1,1000,오티스엘리베이터(유)창원공장,15,1.75,25,서울,강남구
8460,서울특별시 강남구 테헤란로 145,(역삼동),20240328,20250327,우신빌딩,0034513,1,VVVF,엘리베이터,권상식,승객용,운행중,20010413,서울강남지사,20230925,1-1,1200,현대엘리베이터(주),16,2,19,서울,강남구
